isTest,fea1,fea2,fea3,fea4,fea5,fea6,fea7,fea8,fea9,fea10,fea11,fea12,fea13,fea14,fea15,fea16,fea17,fea18,fea19,fea20,fea21,fea22,fea23,fea24,sid,class
0,-2.227126,0.675025,-0.172502,2.202423,0.243924,0.803081,-1.270456,0.004462,0.012758,1.061055,-0.062157,0.353329,-1.828848,0.302971,-0.141623,1.704992,0.100308,0.695525,-1.990283,0.566516,0.003453,2.034003,0.07696,0.750654,133,5.0
0,-2.331577,0.742363,-0.349342,2.233519,0.353902,0.573641,-1.254037,0.007166,-0.04222,1.102707,-0.061229,0.332102,-1.849761,0.352989,-0.247144,1.711608,0.134838,0.498907,-2.014707,0.554087,-0.09554,2.062684,0.152889,0.507753,133,5.0
0,-2.125155,0.846755,-0.543843,2.202476,0.497158,0.201234,-1.192132,0.01924,-0.107474,1.147254,-0.041828,0.263115,-1.758876,0.450739,-0.44189,1.746404,0.235654,0.274056,-2.043898,0.553649,-0.295943,2.078168,0.281626,0.200665,133,5.0
0,-1.451115,0.80143,-0.866177,1.879967,0.837542,-0.388474,-1.089905,0.018663,-0.260124,1.198934,-0.037722,-0.009407,-1.313077,0.416705,-0.6577,1.621071,0.438988,-0.243599,-1.264162,0.749035,-0.909873,1.821881,0.577843,-0.453593,133,5.0
0,-1.021823,0.767071,-0.926209,1.512599,0.921527,-0.604928,-1.045553,-0.009238,-0.341418,1.151343,-0.072355,-0.134831,-1.082402,0.428345,-0.780937,1.421108,0.479157,-0.435135,-0.968629,0.770367,-0.891593,1.520314,0.683322,-0.73244,133,5.0
0,-0.574439,0.742305,-0.993986,1.116647,0.880738,-0.813478,-0.991969,-0.035231,-0.424531,1.030502,-0.063305,-0.256678,-0.749764,0.537526,-0.901281,1.170313,0.497732,-0.621095,-0.568907,0.715963,-0.89248,1.155527,0.616935,-0.938643,133,5.0
0,-0.070363,0.736861,-0.886972,0.734394,0.833136,-0.984887,-0.894887,-0.040985,-0.575163,0.998719,-0.117469,-0.359326,-0.343942,0.541037,-0.869365,0.935493,0.387466,-0.746377,-0.212189,0.620932,-0.757377,0.773572,0.687686,-1.120245,133,5.0
0,0.299978,0.652032,-0.631769,0.244672,0.957349,-1.004344,-0.755188,0.032826,-0.753242,0.867808,0.097678,-0.596029,-0.180309,0.46401,-0.707114,0.580125,0.676781,-0.900041,-0.025282,0.452695,-0.75094,0.5067,0.742771,-1.103636,133,5.0
0,0.334141,0.466743,-0.580989,-0.111421,0.798592,-0.929122,-0.688135,-0.06672,-0.801402,0.749731,-0.039023,-0.664968,-0.120798,0.319849,-0.6461,0.294766,0.499675,-0.843,0.132553,0.58329,-0.883703,0.046332,0.6315,-1.044478,133,5.0
0,0.837392,-0.207202,-0.78991,-0.486305,0.682785,-0.478554,-0.34305,-0.244777,-0.813922,0.755805,-0.076,-0.851038,0.384766,0.213108,-0.777312,0.116143,0.376401,-0.664949,0.612526,-0.071987,-0.918064,-0.253069,0.50418,-0.715259,133,5.0
0,0.755136,-0.298545,-0.64295,-0.687851,-0.032681,-0.195831,-0.372535,-0.388848,-0.801425,0.69943,-0.184703,-0.889579,0.498935,-0.122364,-0.775585,-0.081809,-0.07478,-0.585406,0.663121,-0.308607,-0.941735,-0.430273,-0.421416,-0.829175,133,5.0
0,1.399863,-0.543425,-0.381058,-0.25248,0.322962,-0.218554,-0.364752,-0.79134,-0.903213,1.363429,-0.596871,-0.963055,1.154598,-0.505274,-0.67092,0.167334,-0.30634,-0.688557,1.003669,-0.441812,-1.12426,-0.334451,-0.508567,-0.821976,133,5.0
0,0.656089,-0.340282,-0.42651,-0.779083,-0.2749,-0.269389,-0.441423,-0.590266,-0.705595,0.408831,-0.372627,-0.693024,0.384895,-0.256224,-0.696808,-0.349065,-0.218358,-0.528286,0.436149,-0.199712,-0.607914,-0.603691,-0.525183,-0.644102,133,5.0
0,0.697964,-0.51471,-0.553225,-0.769554,-0.622482,-0.407538,-0.409542,-0.755333,-0.786602,0.450889,-0.471052,-0.731731,0.428841,-0.541639,-0.90984,-0.334521,-0.581526,-0.664523,0.514829,-0.47658,-0.862805,-0.451418,-0.799831,-0.847396,133,5.0
0,0.689148,-0.495658,-0.55647,-0.768295,-0.646655,-0.392001,-0.415158,-0.790978,-0.749039,0.444547,-0.491088,-0.728887,0.434291,-0.558203,-0.881491,-0.330805,-0.637935,-0.640153,0.498369,-0.473459,-0.863728,-0.358929,-0.998564,-0.498264,133,5.0
0,0.723461,-0.527956,-0.537771,-0.781962,-0.65398,-0.401309,-0.415195,-0.803199,-0.731924,0.469265,-0.5321,-0.689429,0.435209,-0.579062,-0.856024,-0.310262,-0.65247,-0.636755,0.516595,-0.754256,-0.949558,-0.363642,-0.989741,-0.47652,133,5.0
0,0.775145,-0.58921,-0.516832,-0.810659,-0.621213,-0.420019,-0.564197,-0.862086,-0.625583,0.537191,-0.583009,-0.585318,0.439617,-0.622818,-0.795409,-0.474504,-0.85856,-0.69596,0.60185,-0.853009,-0.87842,-0.5316,-1.206041,-0.497784,133,5.0
0,0.765879,-0.370217,-0.259515,-0.533207,0.003074,-0.423651,-0.787263,-0.674234,-0.27116,0.660836,-0.659942,-0.458949,0.190372,-0.435863,-0.541145,-0.004597,-0.281505,-0.503445,0.524152,-0.678026,-0.60044,-0.459387,-0.458776,-0.502351,133,5.0
0,0.367055,-0.593406,-0.640139,-0.362056,-0.409016,-0.77242,-0.802684,-0.613191,-0.028462,0.669741,-0.603929,-0.295345,-0.121301,-0.499488,-0.628076,0.060907,-0.627448,-0.634335,-0.130841,-0.449798,-0.899164,-0.286077,-0.611661,-0.48721,133,5.0
0,0.138246,-0.820488,-0.984897,-0.201537,-0.84022,-1.056487,-0.797898,-0.596256,0.030824,0.772594,-0.707598,-0.250492,-0.248774,-0.710587,-0.690754,0.117683,-0.825376,-0.870161,-0.174385,-0.826739,-1.094017,-0.161904,-0.712924,-0.92448,133,5.0
0,-0.014364,-1.21087,-1.06816,0.026891,-1.203973,-1.193792,-0.7932,-0.587517,0.057293,0.73479,-0.677081,-0.173086,-0.368045,-0.910683,-0.585867,0.393595,-1.031667,-0.829979,-0.185697,-1.262005,-0.923964,-0.039206,-1.270636,-0.862222,133,5.0
0,-0.443437,-1.58555,-0.953091,0.237006,-1.516384,-1.179423,-0.713091,-0.756393,-0.082497,0.686154,-0.729055,-0.232934,-0.580768,-1.180111,-0.589718,0.395052,-1.257539,-0.90297,-0.321322,-1.631327,-0.727575,0.279971,-1.646798,-0.805385,133,5.0
0,-0.639635,-1.80819,-0.822256,0.419338,-1.779209,-1.000246,-0.725949,-0.70719,-0.057035,0.631953,-0.715156,-0.192381,-0.706848,-1.339429,-0.541118,0.549112,-1.351783,-0.729104,-0.489003,-1.498847,-0.628107,0.400633,-1.619972,-0.78497,133,5.0
0,-0.611209,-1.587403,-0.398574,0.442312,-1.61728,-0.70954,-0.593371,-0.650154,0.10395,0.611042,-0.687316,-0.349977,-0.663191,-1.224702,-0.193336,0.54223,-1.290555,-0.614575,-0.532385,-1.361249,-0.391265,0.575485,-1.406148,-0.696612,134,6.0
0,-0.604311,-1.609387,-0.395505,0.441003,-1.617214,-0.712376,-0.590933,-0.650305,0.099046,0.611138,-0.687352,-0.348931,-0.654129,-1.249787,-0.207734,0.543199,-1.289709,-0.612207,-0.52637,-1.38653,-0.404973,0.57551,-1.398672,-0.697036,134,6.0
0,-0.604923,-1.632372,-0.385833,0.445095,-1.616032,-0.705046,-0.590518,-0.649724,0.098372,0.611609,-0.687164,-0.348086,-0.65009,-1.26292,-0.212212,0.54396,-1.287788,-0.610323,-0.525987,-1.405345,-0.408062,0.572956,-1.402191,-0.696157,134,6.0
0,-0.607709,-1.599127,-0.392898,0.445404,-1.61777,-0.700878,-0.590083,-0.649303,0.097041,0.611702,-0.687363,-0.347409,-0.655119,-1.238516,-0.200301,0.546098,-1.284603,-0.608066,-0.528942,-1.406624,-0.409139,0.561177,-1.47783,-0.673728,134,6.0
0,-0.606743,-1.609868,-0.387108,0.443965,-1.616273,-0.700507,-0.589793,-0.648951,0.096552,0.61147,-0.687406,-0.346781,-0.653368,-1.243248,-0.201189,0.54672,-1.282824,-0.606436,-0.52884,-1.387813,-0.401563,0.566974,-1.428455,-0.68901,134,6.0
0,-0.612059,-1.599932,-0.392843,0.441607,-1.61753,-0.702571,-0.590057,-0.649378,0.096232,0.611783,-0.68781,-0.346159,-0.656862,-1.235131,-0.196414,0.546731,-1.283879,-0.605709,-0.530648,-1.380274,-0.396477,0.568767,-1.412779,-0.691475,134,6.0
0,-0.613981,-1.589498,-0.389769,0.442964,-1.618175,-0.700626,-0.590099,-0.649178,0.096026,0.61194,-0.68795,-0.34577,-0.658195,-1.230742,-0.194328,0.54856,-1.281331,-0.604017,-0.524982,-1.350483,-0.385702,0.568058,-1.411767,-0.690578,134,6.0
0,-0.61171,-1.589372,-0.387916,0.442871,-1.607501,-0.702348,-0.589585,-0.649249,0.095281,0.612002,-0.688055,-0.345332,-0.659226,-1.227638,-0.193089,0.548436,-1.281653,-0.603631,-0.530504,-1.370606,-0.391611,0.567603,-1.417032,-0.687618,134,6.0
0,-0.612609,-1.59723,-0.395987,0.441886,-1.616118,-0.701736,-0.589536,-0.649086,0.095106,0.612078,-0.688154,-0.345085,-0.659855,-1.226249,-0.192791,0.548215,-1.281743,-0.603486,-0.528531,-1.349384,-0.383225,0.566351,-1.415463,-0.689933,134,6.0
0,-0.612099,-1.62136,-0.389636,0.44181,-1.61633,-0.701326,-0.589752,-0.649049,0.095318,0.612126,-0.688333,-0.344765,-0.657978,-1.247292,-0.200998,0.547985,-1.281942,-0.603524,-0.529024,-1.375114,-0.396696,0.565867,-1.416289,-0.689122,134,6.0
0,-0.613468,-1.610698,-0.386551,0.441551,-1.617185,-0.701136,-0.590234,-0.648888,0.096232,0.612034,-0.68862,-0.344605,-0.660465,-1.235768,-0.196203,0.547959,-1.282238,-0.603488,-0.531202,-1.364254,-0.38749,0.565939,-1.407512,-0.69217,134,6.0
0,-0.61234,-1.621262,-0.388294,0.438941,-1.616606,-0.705534,-0.59071,-0.648902,0.097282,0.611972,-0.68858,-0.344442,-0.658501,-1.249959,-0.204715,0.547782,-1.282682,-0.603616,-0.528847,-1.380419,-0.397147,0.568063,-1.405447,-0.691261,134,6.0
0,-0.614009,-1.609729,-0.392287,0.448878,-1.61009,-0.743403,-0.591512,-0.648962,0.098805,0.611934,-0.68886,-0.343041,-0.661578,-1.237433,-0.199161,0.54795,-1.290433,-0.607616,-0.531295,-1.378189,-0.395406,0.579155,-1.410144,-0.71466,134,6.0
0,-0.615068,-1.609871,-0.39168,0.572274,-1.636851,-0.804553,-0.594002,-0.648528,0.101438,0.613935,-0.689911,-0.337222,-0.663117,-1.23351,-0.197982,0.585651,-1.264398,-0.609588,-0.530666,-1.381928,-0.398797,0.575237,-1.460682,-0.859299,134,6.0
0,-0.615899,-1.630073,-0.402668,0.742318,-1.54977,-0.92877,-0.595949,-0.648457,0.098291,0.631509,-0.68699,-0.334333,-0.661454,-1.260697,-0.214427,0.713298,-1.20789,-0.660417,-0.536238,-1.395484,-0.414671,0.721468,-1.36114,-0.941387,134,6.0
0,-0.622339,-1.639373,-0.427619,0.910283,-1.336108,-1.127137,-0.603635,-0.648572,0.098612,0.697574,-0.6587,-0.359433,-0.664921,-1.257343,-0.223453,0.853537,-1.095998,-0.762832,-0.548516,-1.384284,-0.445213,0.920916,-1.179807,-1.095285,134,6.0
0,-0.67736,-1.621542,-0.501106,1.071864,-1.001659,-1.279717,-0.61467,-0.65109,0.086911,0.75514,-0.620353,-0.393185,-0.682638,-1.253307,-0.252086,0.966495,-0.851841,-0.861598,-0.726725,-1.339072,-0.496486,1.076388,-0.856513,-1.25206,134,6.0
0,-0.71144,-1.460706,-0.701532,1.160541,-0.265565,-1.424542,-0.646048,-0.634707,0.024256,0.878641,-0.357753,-0.6371,-0.761103,-1.118668,-0.405391,1.106688,-0.41279,-1.099941,-0.715763,-1.259846,-0.707113,1.151732,-0.153331,-1.18426,134,6.0
0,-0.6743,-1.32434,-0.893826,1.095389,0.234702,-1.355927,-0.676053,-0.590994,-0.034212,0.799327,-0.30016,-0.598336,-0.753625,-0.994857,-0.56935,1.000076,-0.062214,-1.005812,-0.693212,-1.108862,-0.873223,1.086522,0.259144,-1.084001,134,6.0
0,-0.507529,-1.04261,-1.1788,0.884077,0.861606,-1.005287,-0.718142,-0.473335,-0.16571,0.755936,-0.081168,-0.726684,-0.695554,-0.763858,-0.760554,0.876821,0.512209,-0.955243,-0.597663,-0.817693,-1.131562,0.903732,0.703291,-0.804605,134,6.0
0,-0.347398,-0.763192,-1.354084,0.717601,1.025254,-0.923744,-0.72949,-0.454291,-0.210526,0.709953,0.063218,-0.782273,-0.570883,-0.64408,-0.897404,0.723644,0.557705,-0.952174,-0.484105,-0.575496,-1.260386,0.729581,0.729301,-0.834263,134,6.0
0,-0.089541,-0.443634,-1.418807,0.575897,1.223303,-0.606285,-0.693055,-0.415354,-0.437246,0.639629,0.139963,-0.776756,-0.400327,-0.469654,-1.065272,0.631658,0.850165,-0.734924,-0.315204,-0.351579,-1.341694,0.616386,1.097756,-0.596215,134,6.0
0,0.278797,-0.083629,-1.288541,0.471834,1.17447,-0.537078,-0.259958,-0.143165,-0.571955,0.571363,0.145444,-0.748626,0.116121,-0.072585,-1.144281,0.522728,0.785884,-0.779078,0.05268,-0.073288,-1.280777,0.484251,0.939633,-0.587452,134,6.0
0,0.474133,0.884765,-0.668261,0.354954,1.24806,-0.30504,-0.078635,0.065895,-0.483566,0.433918,0.259708,-0.808562,0.386445,0.584567,-0.713566,0.444365,0.92106,-0.562662,0.341504,0.647685,-0.612663,0.438649,1.050528,-0.310045,134,6.0
0,0.35603,0.972442,-0.480487,0.353423,1.128259,-0.394735,-0.064292,-0.037961,-0.464388,0.375838,0.208402,-0.782328,0.279701,0.588422,-0.628631,0.36367,0.748673,-0.652231,0.269809,0.632051,-0.546315,0.343454,0.912237,-0.464394,134,6.0
0,0.375189,1.164598,-0.427566,0.356031,1.275505,-0.344982,-0.038323,-0.026673,-0.554469,0.379797,0.292794,-0.745617,0.262049,0.693548,-0.561256,0.36112,1.000201,-0.460291,0.265393,0.717015,-0.532998,0.317635,1.074533,-0.33126,134,6.0
0,0.357435,1.190063,-0.369936,0.198324,1.195688,-0.189357,-0.019615,-0.055895,-0.550387,0.362644,0.503615,-0.656599,0.258363,0.676277,-0.544912,0.341628,1.083938,-0.412122,0.337348,0.98818,-0.557917,0.077862,1.064144,-0.232591,134,6.0
0,0.329512,1.190874,-0.373074,0.186678,1.183321,-0.242901,0.042675,0.075722,-0.515585,0.36159,0.502856,-0.651183,0.301324,0.795327,-0.530154,0.318503,1.059154,-0.425701,0.258746,1.077174,-0.526328,0.198995,1.088191,-0.43562,134,6.0
0,0.332083,1.182514,-0.379677,0.199805,1.178299,-0.237822,0.044029,0.067304,-0.51037,0.357414,0.492721,-0.639409,0.294948,0.782545,-0.517943,0.312131,1.047653,-0.416991,0.323416,0.966729,-0.564008,0.182164,1.133876,-0.314558,134,6.0
0,0.344469,1.208509,-0.356304,0.236615,1.195542,-0.281219,0.051134,0.06527,-0.514366,0.352893,0.494789,-0.63915,0.294128,0.784249,-0.513928,0.318278,1.039375,-0.420394,0.267989,1.13313,-0.485221,0.18149,1.168633,-0.336077,134,6.0
0,0.326274,1.191796,-0.365392,0.204272,1.245736,-0.251058,0.043651,0.05671,-0.521135,0.351305,0.492816,-0.632122,0.293359,0.795373,-0.536151,0.315241,1.037656,-0.413144,0.270063,1.137547,-0.461634,0.179584,1.154504,-0.311454,134,6.0
0,0.332727,1.182051,-0.35757,0.231264,1.245246,-0.286135,0.043777,0.053038,-0.523979,0.345759,0.299258,-0.665212,0.288287,0.784181,-0.543771,0.314475,1.028544,-0.411842,0.270044,1.145513,-0.450463,0.253612,1.081351,-0.263327,134,6.0
0,0.339872,1.220873,-0.370536,0.205555,1.286323,-0.206046,0.060065,0.070896,-0.513926,0.352553,0.278707,-0.671224,0.29108,0.796306,-0.522342,0.319914,1.011005,-0.419166,0.281864,1.158941,-0.458657,0.306545,1.026778,-0.315091,134,6.0
0,0.395915,0.958234,-0.290033,0.34931,1.135625,-0.112198,0.083427,-0.058912,-0.406633,0.545845,0.120814,-0.85904,0.365164,0.655029,-0.349474,0.45317,0.74176,-0.444017,0.422468,0.717865,-0.524028,0.437991,0.920615,-0.16749,134,6.0
0,0.549324,0.836479,-0.598062,0.439225,1.095957,-0.471928,-0.187829,-0.026064,-0.547474,0.638748,0.083207,-0.732884,0.369506,0.426416,-0.686364,0.583326,0.666261,-0.678158,0.5366,0.613587,-0.764369,0.553713,0.805932,-0.42569,134,6.0
0,-0.107036,-0.091668,-1.282576,0.658195,1.08484,-0.517263,-0.366266,-0.116618,-0.546475,0.802117,-0.001798,-0.671826,-0.161952,-0.102382,-1.194748,0.722814,0.695456,-0.63748,-0.096528,-0.089552,-1.275074,0.679407,0.769174,-0.52497,134,6.0
0,-0.70106,-0.580878,-1.327384,0.980253,0.665166,-1.010436,-0.693468,-0.361142,-0.38642,0.960771,-0.254637,-0.629258,-0.669346,-0.470707,-1.046436,1.002717,0.304315,-0.862348,-0.74379,-0.400867,-1.164908,1.000953,0.685728,-0.933505,134,6.0
0,-0.902718,-0.835008,-1.187805,1.093344,0.177671,-1.245436,-0.831086,-0.427452,0.054752,0.955395,-0.405176,-0.475378,-0.895378,-0.625486,-0.634382,1.100956,-0.030819,-0.866838,-0.923569,-0.648266,-1.06571,1.110337,0.281158,-0.987873,134,6.0
0,-1.049237,-1.1708,-0.985386,1.194374,-0.319825,-1.247716,-0.880789,-0.513914,-0.132178,0.898705,-0.525609,-0.358464,-1.016695,-0.835213,-0.543513,1.149508,-0.421357,-0.83421,-1.033533,-0.922147,-0.954315,1.088183,-0.288869,-1.133772,134,6.0
0,-1.115396,-1.353143,-0.805787,1.255357,-0.939805,-1.251174,-0.852526,-0.552182,-0.108379,0.882802,-0.57387,-0.334295,-1.04596,-1.017121,-0.419652,1.146641,-0.745176,-0.766865,-1.067123,-1.107689,-0.799331,1.106462,-0.7061,-1.195367,134,6.0
0,-1.122863,-1.455173,-0.59395,1.185222,-1.335371,-1.106269,-0.810985,-0.566122,0.035342,0.819802,-0.608138,-0.294695,-1.030067,-1.102295,-0.306146,1.070621,-0.965001,-0.68622,-1.072303,-1.278748,-0.65912,1.092522,-1.062379,-1.110852,134,6.0
0,-1.086728,-1.562298,-0.440875,1.076559,-1.503396,-0.891713,-0.788346,-0.608914,0.044632,0.778869,-0.645918,-0.296703,-0.990821,-1.176214,-0.259326,1.012356,-1.128718,-0.646564,-1.039053,-1.388491,-0.528964,1.025129,-1.291692,-0.942977,134,6.0
0,-1.016823,-1.632179,-0.311788,0.921562,-1.666975,-0.720689,-0.743402,-0.622404,0.079968,0.734328,-0.664132,-0.287467,-0.929251,-1.229965,-0.182113,0.921622,-1.26434,-0.587607,-0.975892,-1.456286,-0.435555,0.906399,-1.442915,-0.838531,134,6.0
0,-0.920762,-1.639829,-0.264571,0.764843,-1.718599,-0.636562,-0.689649,-0.637606,0.096104,0.690181,-0.681325,-0.274413,-0.869069,-1.249684,-0.133038,0.785941,-1.319216,-0.528714,-0.869041,-1.441388,-0.376887,0.766336,-1.514205,-0.76984,134,6.0
0,-0.799802,-1.632814,-0.252133,0.592451,-1.705635,-0.604536,-0.647813,-0.646833,0.103539,0.644207,-0.694746,-0.269536,-0.769739,-1.249704,-0.109092,0.671904,-1.313092,-0.484852,-0.748477,-1.45482,-0.335743,0.619996,-1.471628,-0.734256,134,6.0
0,-0.597147,-1.711608,-0.266194,0.495931,-1.781862,-0.572184,-0.597056,-0.659766,0.06994,0.625314,-0.701962,-0.272483,-0.647113,-1.316868,-0.150264,0.572614,-1.356389,-0.501348,-0.529036,-1.488744,-0.350809,0.408103,-1.519788,-0.660458,134,6.0
0,-0.586226,-1.73488,-0.288463,0.508215,-1.738551,-0.586057,-0.591435,-0.661724,0.066746,0.620016,-0.703467,-0.276488,-0.627715,-1.317194,-0.165181,0.590428,-1.360137,-0.504984,-0.517826,-1.488523,-0.374468,0.417685,-1.490018,-0.643428,134,6.0
0,-0.582712,-1.734918,-0.298315,0.501883,-1.715133,-0.609298,-0.59018,-0.662995,0.066384,0.617319,-0.703821,-0.283973,-0.626849,-1.318862,-0.167126,0.595257,-1.357605,-0.512639,-0.518287,-1.503586,-0.383639,0.422556,-1.44597,-0.640714,134,6.0
0,-0.590971,-1.700512,-0.288222,0.498253,-1.704308,-0.596359,-0.588812,-0.656513,0.064048,0.609563,-0.701949,-0.285445,-0.631189,-1.298315,-0.165651,0.588473,-1.342064,-0.510655,-0.517058,-1.471107,-0.369673,0.410756,-1.468866,-0.643622,134,6.0
0,-0.584394,-1.701362,-0.289783,0.498336,-1.696465,-0.600724,-0.588327,-0.65658,0.064785,0.610037,-0.702347,-0.286692,-0.628895,-1.307415,-0.169075,0.590631,-1.338731,-0.511572,-0.515588,-1.482615,-0.372551,0.411674,-1.463818,-0.640855,134,6.0
0,-0.580885,-1.726473,-0.297312,0.501415,-1.700061,-0.60091,-0.588144,-0.658756,0.065363,0.611989,-0.70291,-0.287907,-0.628075,-1.310603,-0.17076,0.59415,-1.338364,-0.512966,-0.515773,-1.484744,-0.372457,0.416503,-1.446091,-0.634664,134,6.0
0,-0.452989,-1.955669,-0.715989,0.512588,-2.021135,-0.731614,-0.568336,-0.772921,-0.138568,0.576571,-0.803941,-0.260054,-0.545689,-1.497223,-0.518407,0.591772,-1.549632,-0.572655,-0.381905,-1.721951,-0.777519,0.640658,-1.753451,-0.709129,135,6.0
0,-0.46327,-1.96729,-0.702648,0.515702,-2.03135,-0.717641,-0.565869,-0.778632,-0.139569,0.576342,-0.802034,-0.259507,-0.549337,-1.503098,-0.510842,0.591393,-1.555053,-0.573911,-0.383748,-1.753266,-0.782291,0.647815,-1.784945,-0.712743,135,6.0
0,-0.574753,-1.962206,-0.674527,0.510139,-2.074072,-0.726035,-0.584577,-0.808704,-0.136657,0.574168,-0.820738,-0.261373,-0.590651,-1.567103,-0.48863,0.638678,-1.695239,-0.608725,-0.438566,-1.675076,-0.696888,0.557652,-1.970851,-0.616346,135,6.0
0,-0.700928,-2.027542,-0.6355,0.586784,-2.070908,-0.656498,-0.606299,-0.869559,-0.125926,0.550715,-0.823747,-0.274257,-0.648002,-1.543069,-0.437602,0.635362,-1.574688,-0.514714,-0.480316,-1.76954,-0.6049,0.618823,-1.887854,-0.504131,135,6.0
0,-0.86163,-2.020075,-0.62076,0.706905,-2.062094,-0.619046,-0.646953,-0.890725,-0.109652,0.562278,-0.834444,-0.262534,-0.798632,-1.571658,-0.307963,0.69572,-1.659768,-0.470722,-0.809955,-1.762496,-0.685446,0.738864,-1.918822,-0.454492,135,6.0
0,-1.051866,-1.97756,-0.621344,0.956839,-1.963078,-0.62438,-0.71558,-0.812088,-0.081876,0.65394,-0.909251,-0.213072,-0.945373,-1.508107,-0.340602,0.851928,-1.5635,-0.393473,-0.986921,-1.737312,-0.692951,0.942023,-1.874805,-0.444582,135,6.0
0,-1.255892,-1.890741,-0.627938,1.278854,-1.779835,-0.654661,-0.783365,-0.773531,-0.096752,0.731097,-0.887653,-0.165075,-1.080592,-1.421445,-0.352893,1.077315,-1.464786,-0.384071,-1.187061,-1.693442,-0.722345,1.209809,-1.757668,-0.473136,135,6.0
0,-1.438288,-1.874388,-0.693407,1.58668,-1.478931,-0.681999,-0.869696,-0.724172,-0.106218,0.793706,-0.823084,-0.131727,-1.286604,-1.414376,-0.459848,1.296036,-1.246387,-0.38905,-1.382731,-1.601278,-0.802108,1.647834,-1.389603,-0.542446,135,6.0
0,-1.616117,-1.693612,-0.802123,1.869696,-1.056458,-0.664788,-0.938973,-0.686342,-0.153102,0.859451,-0.717054,-0.083385,-1.404004,-1.298427,-0.483845,1.448502,-0.9504,-0.385749,-1.537144,-1.420186,-0.890527,1.778142,-1.1254,-0.529381,135,6.0
0,-1.739481,-1.462352,-0.951941,1.975006,-0.576857,-0.63003,-0.981993,-0.624492,-0.227816,0.963278,-0.604754,-0.094424,-1.446058,-1.06501,-0.587863,1.593879,-0.604801,-0.385587,-1.639164,-1.194414,-0.997945,1.87775,-0.50039,-0.512193,135,6.0
0,-1.768655,-1.154703,-1.132829,1.998679,-0.023936,-0.590496,-0.994883,-0.58981,-0.266388,0.998708,-0.496384,-0.118539,-1.462341,-0.905751,-0.709461,1.593693,-0.275509,-0.384769,-1.666694,-0.930374,-1.12453,1.797179,-0.054079,-0.441625,135,6.0
0,-1.501439,-0.557424,-1.311656,1.682012,0.589778,-0.483113,-0.918637,-0.509993,-0.311732,1.092841,-0.22569,-0.230093,-1.32057,-0.598148,-0.854779,1.485237,0.273795,-0.349616,-1.575084,-0.566615,-1.082841,1.524078,0.494131,-0.386633,135,6.0
0,-1.240756,-0.27971,-1.462669,1.473311,0.869997,-0.395952,-0.85237,-0.468848,-0.340642,1.103982,-0.049013,-0.298122,-1.159681,-0.404729,-0.949054,1.388284,0.527386,-0.345929,-1.317165,-0.233578,-1.307201,1.326943,0.685267,-0.29809,135,6.0
0,-0.911807,-0.035309,-1.666071,1.281752,1.091061,-0.295163,-0.831905,-0.401064,-0.510587,1.070788,0.073493,-0.369101,-0.944099,-0.145395,-1.237108,1.248834,0.774384,-0.295783,-1.032312,0.003685,-1.425617,1.14665,0.92554,-0.236818,135,6.0
0,-0.556534,0.158879,-1.703846,1.064181,1.259345,-0.225825,-0.754759,-0.343577,-0.625627,1.017865,0.221266,-0.419371,-0.663171,0.016983,-1.328826,1.062543,0.884628,-0.26216,-0.716684,0.185651,-1.46265,0.968234,1.080732,-0.167295,135,6.0
0,-0.116486,0.152126,-1.646734,0.807577,1.202602,-0.245307,-0.564517,-0.380172,-0.619922,0.897314,0.268246,-0.525388,-0.254502,0.038515,-1.350471,0.876,0.855735,-0.322605,-0.284307,0.181686,-1.437749,0.747051,1.010198,-0.208716,135,6.0
0,0.269601,0.227674,-1.401738,0.626617,1.320694,-0.087561,-0.492448,-0.422043,-0.796913,0.851831,0.3822,-0.524334,-0.03027,0.006423,-1.175543,0.736952,1.097295,-0.174037,-0.025,0.157603,-1.353456,0.580866,1.108851,-0.119359,135,6.0
0,0.596571,0.175004,-1.242066,0.495767,1.339821,0.00307,-0.426429,-0.430043,-0.612161,0.742349,0.546236,-0.490467,0.21987,-0.05507,-1.061415,0.571694,1.198281,-0.107243,0.283303,0.123239,-1.261811,0.453297,1.142601,-0.100671,135,6.0
0,0.960462,0.096656,-1.071816,0.561395,1.328552,-0.101305,-0.162667,-0.599393,-0.641191,0.761319,0.047793,-0.906979,0.656241,-0.147801,-0.994393,0.647025,0.882076,-0.323129,0.850014,0.0135,-1.182453,0.662925,0.900469,-0.164919,135,6.0
0,1.029133,0.023273,-0.864907,0.434758,1.170165,-0.029893,-0.161023,-0.624559,-0.634685,0.873105,0.09867,-0.835372,0.648199,-0.112477,-0.981114,0.592401,0.915724,-0.266856,0.854333,-0.181493,-0.93693,0.458439,0.911145,-0.11003,135,6.0
0,0.963736,-0.022094,-0.716305,0.407763,1.062759,-0.080639,-0.374164,-0.671743,-0.562469,0.914458,0.111898,-0.816791,0.443144,-0.317911,-0.647692,0.589674,0.816566,-0.195069,0.789133,-0.204354,-0.840146,0.51894,0.771619,-0.122098,135,6.0
0,0.995285,-0.085688,-0.648002,0.398043,1.001424,-0.021827,-0.438688,-0.654596,-0.494005,0.977704,0.067723,-0.789615,0.586901,-0.325184,-0.638457,0.577504,0.814512,-0.181049,0.813375,-0.337651,-0.709665,0.45416,0.743802,-0.107761,135,6.0
